CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
WL
CC
CC
WL
WL
WL
WL
WL
WL
WL
WL
WL
WL
CC
CC
CC
CC
CC
WL
WL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
WL
WL
WL
WL
CC
WL
WL
WL
CC
CC
WL
WL
WL
WL
WL
CC
CC
WL
WL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
WL
WL
WL
WL
WL
WL
WL
WL
WL
WL
WL
WL
WL
WL
WL
WL
WL
WL
WL
WL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
CC
WL
WL
WL
WL
WL
WL
WL
WL
WL
WL
WL
WL
WL
WL
WL
WL
WL
WL
WL
WL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
NL
